Date,Close,High,Low,Open,Volume
3/2/2016,207.2822571,210.8348551,197.8560331,197.9981313,4228824
3/3/2016,215.5242462,217.371594,206.1927511,209.2243125,3290989
3/4/2016,213.2979736,216.8032151,210.5032662,216.8032151,4768604
3/8/2016,216.2347717,219.5031586,210.5979865,212.2084945,3066086
3/9/2016,214.1032257,220.40316,209.6506394,215.9979445,4117976
3/10/2016,214.529541,216.7558415,212.3979823,216.7558415,1543894
3/11/2016,219.0294952,220.592647,214.1032291,214.529538,2649095
3/14/2016,220.1663208,224.9978596,217.5610824,220.7347422,2722628
3/15/2016,216.2347717,221.30315,215.2400415,220.8294704,1913147
3/16/2016,216.5190125,217.4190011,211.0243246,216.9453213,2172701
3/17/2016,223.2925873,226.8925556,218.8873723,219.2189393,5383866
3/18/2016,229.2136078,230.3978071,223.3399823,224.003131,4606790
3/21/2016,231.0136108,232.1030684,224.2873529,226.3715408,3240298
3/22/2016,227.9683075,231.5370036,225.0657651,230.2998527,3153670
3/23/2016,226.7787476,231.4418381,225.8746808,228.1586405,2083410
3/28/2016,224.2568817,231.2039471,221.44951,228.7772306,2756755
3/29/2016,226.3504944,230.490173,222.0204737,225.0181725,2043092
3/30/2016,234.0588989,236.4856154,227.9683295,228.3965702,2883662
3/31/2016,235.7242737,237.9130769,230.7756846,235.153291,4192902
4/1/2016,231.1563568,236.0097897,227.9207445,236.0097897,1772898
4/4/2016,230.8232574,237.3896522,229.5385211,237.3896522,1986415
4/5/2016,215.3113251,230.7280889,213.0273654,230.6805034,4836504
4/6/2016,213.5031891,218.6421055,210.4578903,216.0250618,6273776
4/7/2016,206.318222,216.9767249,205.5568973,214.5975942,4171133
4/8/2016,208.649765,209.3635042,204.3197442,205.5568951,1631016
4/11/2016,217.9759674,218.7848632,208.1739456,210.2199923,2417006
4/12/2016,222.3059998,223.4479797,215.3589345,217.928393,2704639
4/13/2016,222.2583923,226.4456565,220.7833284,223.6382852,2830268
4/18/2016,220.1171722,225.3036742,217.0243024,224.447193,5479038
4/20/2016,222.2108459,224.8754757,220.3075411,220.7833673,2111521
4/21/2016,218.2614746,224.589957,217.3573933,222.7818233,2990447
4/22/2016,218.9752045,222.1156455,216.3105751,218.4042073,7431640
4/25/2016,220.5930023,222.4011359,219.1179384,219.8316776,1454607
4/26/2016,218.0235596,221.6398269,216.0250838,220.9736731,2703783
4/27/2016,229.5861206,230.2998598,216.6436433,218.8800321,7177265
4/28/2016,224.0665283,230.0143551,223.0197195,230.0143551,5899252
4/29/2016,226.6835938,228.491742,221.4970912,224.5899614,2160232
5/2/2016,221.6874084,225.7795164,220.5930141,225.5416033,2312439
5/3/2016,224.1141357,230.7281169,221.2591786,223.8762226,5328996
5/4/2016,198.1815948,223.1624681,195.564551,223.1624681,22904231
5/5/2016,188.4271545,200.5131358,187.1900037,199.513898,17225029
5/6/2016,185.1439514,189.8546272,181.3373423,188.4271488,15642446
5/9/2016,187.2375946,188.8078151,184.9536348,186.6665974,9413270
5/10/2016,185.1439514,189.3312156,184.6205398,188.3795633,4925308
5/11/2016,183.6688995,186.0004448,180.1477888,182.5269196,7021749
5/12/2016,185.7149506,188.0940814,184.239901,184.8108837,6098282
5/13/2016,179.4340515,190.568381,170.7264239,185.1915511,15272242
5/16/2016,176.8170013,182.9075703,174.8185257,179.8622858,9997240
5/17/2016,174.3902893,178.2920697,173.8668776,177.5783304,7208437
5/18/2016,174.3426971,176.5315003,171.8208244,173.5813724,5909252
5/19/2016,163.2559509,175.579845,161.4953884,175.579845,13478073
5/20/2016,169.3465271,171.6780724,162.1139782,163.3035436,13115129
5/23/2016,172.3442383,173.6289602,169.3941103,170.5836757,10109957
5/24/2016,172.1063385,172.7249067,168.5376421,172.201495,3874787
5/25/2016,174.0096588,175.1516389,172.5821801,173.9620733,4249199
5/26/2016,175.8653412,178.4347994,172.6297148,175.1040165,5744871
5/27/2016,182.4317474,183.6213128,176.0556798,176.4363349,8241406
5/30/2016,181.0518646,184.620561,176.4839303,183.38341,3672794
5/31/2016,182.8599701,185.2866862,177.5307263,181.0518367,6758009
6/1/2016,192.5192719,193.4709242,183.193076,183.5261601,10935767
6/2/2016,195.2790527,196.5162037,190.9966173,193.6136612,6232617
6/3/2016,194.6605072,196.2783134,192.3289617,196.2783134,3927140
6/6/2016,193.8515625,194.6604727,186.523843,191.2821043,5811557
6/7/2016,196.5162048,197.6105992,192.4240969,194.7556422,3666830
6/8/2016,193.5660858,197.8009505,191.9482797,196.9920401,2752494
6/9/2016,192.1385956,195.8976338,191.2821143,194.5653119,2365078
6/10/2016,192.9475098,195.7548812,191.7579444,193.1378373,1978971
6/13/2016,192.8047638,193.8515726,188.1416588,191.4724418,2446154
6/14/2016,198.514679,199.8469864,192.0910258,192.8047651,4836424
6/15/2016,196.9920349,201.6551256,196.3258812,200.7986443,4053483
6/16/2016,198.4194946,199.3711469,192.328926,197.4678424,4409306
6/17/2016,197.6581726,199.3711496,196.4686073,198.8953235,2988774
6/20/2016,196.801712,198.8001733,193.5185143,193.5185143,1787203
6/21/2016,193.4233093,199.7993762,193.1853963,196.9920051,2846802
6/22/2016,197.3251038,198.3719125,193.2805816,194.1370629,3917750
6/23/2016,197.1347656,198.7050006,194.7080639,197.7533483,4392227
6/24/2016,192.1385956,193.28059,185.9052846,190.330462,6402985
6/27/2016,193.9943237,195.7072862,192.2337612,192.2337612,2862705
6/28/2016,193.0902405,196.8016931,192.7571709,194.1370638,5865629
6/29/2016,193.2330017,195.3266339,192.4240914,194.1370685,6496278
6/30/2016,196.8492889,197.7533557,193.6612478,195.9452076,5638170
7/1/2016,194.4225769,197.8485166,193.9467507,195.1839017,3280576
7/4/2016,202.9398651,203.6060189,195.5645593,196.0403855,5170996
7/5/2016,204.1769867,205.9375346,202.7019228,204.1769867,6536180
7/7/2016,199.8945923,205.9851619,198.5146992,205.9851619,7139883
7/8/2016,197.0396118,201.7027023,194.7080666,199.8945687,2451302
7/11/2016,206.9367981,207.6981229,197.9436864,200.0849042,7409680
7/12/2016,207.4602051,209.2683387,204.9859032,208.602185,5113880
7/13/2016,206.7940369,211.2667995,204.7955613,206.9367789,5136217
7/14/2016,206.4133759,210.0296575,204.1770017,206.7940455,3685749
7/15/2016,209.8393402,212.8370393,207.6981225,208.6021893,5747335
7/18/2016,207.4125977,212.1232732,205.7947918,210.933708,3449057
7/19/2016,209.934494,211.0764738,205.6520589,208.3166736,3614887
7/20/2016,210.6958008,211.647453,207.9360151,210.3151457,3477005
7/21/2016,212.4087982,215.4065118,209.1731861,211.2668183,5312623
7/22/2016,214.454834,215.0258166,210.8861382,212.2184455,3937731
7/25/2016,215.2161713,216.4533222,213.3128666,215.3589278,4843432
7/26/2016,213.5507813,218.3566285,211.4095635,216.0250832,3999228
7/27/2016,217.6428833,218.3566225,212.7418796,215.0734249,3648076
7/28/2016,214.3596649,220.3550769,213.5507547,218.6896855,4676659
7/29/2016,221.1640015,222.2108249,215.2161742,216.9291514,4990407
8/1/2016,217.5001526,224.827873,214.9306941,223.1148958,3414966
8/2/2016,213.7887268,220.4978798,212.9798309,218.8800735,2083401
8/3/2016,212.0757141,217.3573726,210.7909777,214.7879144,3212161
8/4/2016,216.8815613,218.4042108,212.2660562,215.2637552,2779249
8/5/2016,222.6866608,223.5431421,218.1663119,219.4510484,2112014
8/8/2016,229.0151367,229.728876,222.7342398,224.1141328,3171611
8/9/2016,228.1586456,231.1563447,223.4479695,229.348211,7445154
8/10/2016,245.9545746,248.6191897,232.3459278,232.679012,19509517
8/11/2016,241.2438812,247.1917087,238.9599213,246.0021432,4663215
8/12/2016,245.7642212,248.3812652,239.0550692,242.0051973,8089419
8/16/2016,260.3245239,261.3237765,245.8118236,247.0489893,15191371
8/17/2016,254.7097168,262.9891029,252.3781862,260.7527143,11251645
8/18/2016,262.1326294,263.6076788,254.9952374,255.3282924,9439270
8/19/2016,259.8486938,264.4642141,257.0889075,261.6092567,3970921
8/22/2016,257.4695435,266.1771861,255.6614097,261.133411,3638085
8/23/2016,259.3252563,262.7987815,257.0412966,258.5639461,4511269
8/24/2016,257.0413208,260.5624173,255.5662421,260.5624173,3036313
8/25/2016,249.094986,258.3735958,247.5247655,258.3735958,8422383
8/26/2016,245.2408142,250.474902,242.7665124,250.2369889,4991512
8/29/2016,249.9039154,250.6176547,235.5815445,241.1962876,6941895
8/30/2016,250.2369843,252.568515,247.5247694,251.7596047,2076344
8/31/2016,250.2369843,253.5677673,249.0474189,250.5224683,5047234
9/1/2016,246.1924591,251.1410336,245.3359488,250.4272944,3552214
9/2/2016,255.2331696,256.3751349,244.3843096,246.4779564,6194172
9/6/2016,257.5171204,258.6115147,254.6621634,256.9461232,4376626
9/7/2016,259.0873108,260.8478732,253.4249686,256.9460933,3506325
9/8/2016,262.2753906,263.1318719,258.8494364,258.8494364,3257359
9/9/2016,259.0397339,262.1801745,257.0412585,261.6567774,2254000
9/12/2016,247.4296112,255.8993113,244.0036569,255.8993113,4089149
9/14/2016,251.902359,255.0427998,244.4318831,248.3812341,5183715
9/15/2016,254.4718323,256.7082211,249.3329154,253.1870958,2969754
9/16/2016,258.0405273,261.7043947,254.7573442,255.0428283,5596231
9/19/2016,262.7987976,264.2738762,256.6130572,258.8494461,3949553
9/20/2016,257.0413208,263.5601456,254.9001029,263.5601456,4084585
9/21/2016,256.660614,262.6560114,255.0427936,261.7043591,5226987
9/22/2016,262.0375061,263.988382,258.4212094,259.9914592,4923688
9/23/2016,261.79953,264.2738316,260.0865386,263.3697504,3066615
9/26/2016,257.3267822,261.2285626,255.8041327,261.2285626,2817192
9/27/2016,251.902359,260.4672292,251.0458488,259.801061,3623937
9/28/2016,257.8977356,258.8493878,249.4280372,253.8056429,4450516
9/29/2016,244.3842926,260.4672393,242.1479185,260.0865551,7369816
9/30/2016,244.3367462,247.2392743,237.0566114,245.5263117,8404996
10/3/2016,251.7120361,254.5669931,246.7634325,248.095769,3775937
10/4/2016,255.7089844,256.7557787,250.3797257,254.662161,3083178
