Date,Close,High,Low,Open,Volume
3/2/2016,441.2060852,444.0685814,429.3744341,433.97353,7214898
3/3/2016,446.2822266,455.270436,440.4427161,445.786042,5814304
3/4/2016,446.7974548,452.2743544,442.3891925,448.6866835,4281680
3/8/2016,444.049408,454.3734947,437.923695,443.8776768,7617746
3/9/2016,449.7934875,451.7972345,436.2252394,437.0076735,6305782
3/10/2016,436.0535278,443.8395257,434.8512703,443.8395257,24381016
3/11/2016,436.2443848,441.1869425,434.4123687,437.4656977,4058548
3/14/2016,435.5572815,440.5380421,434.5268018,437.3892972,4174262
3/15/2016,432.9619751,440.6334534,430.8818672,436.6259598,6720258
3/16/2016,439.8511047,440.824372,431.87432,435.8245551,5588850
3/17/2016,443.4006958,446.4540253,440.4618848,441.5496241,6474622
3/18/2016,455.4803467,457.6176676,443.4960215,443.801373,8477422
3/21/2016,456.052948,457.6177701,450.3852143,453.4194419,5138392
3/22/2016,454.1635437,455.70931,447.312656,454.6597283,7097950
3/23/2016,460.9762878,462.0830821,451.1674421,454.1826133,6333176
3/28/2016,459.8695068,472.1209797,456.3772526,470.3653249,10787510
3/29/2016,456.9496765,465.2127558,454.7741987,457.6175921,6995356
3/30/2016,460.2701416,461.8159077,456.3008521,457.0832395,5756818
3/31/2016,464.9839172,469.4112355,458.1139261,461.9114859,17996320
4/1/2016,460.0793762,466.4722833,456.1291414,464.1059722,5511428
4/4/2016,474.6781006,476.3192834,463.1709052,463.1709052,4577054
4/5/2016,465.5562744,474.1437607,463.3425927,474.0292422,4790716
4/6/2016,458.2663879,468.6858893,456.4725762,468.6858893,4931354
4/7/2016,450.9384766,461.2053035,448.457647,461.2053035,5657890
4/8/2016,444.9272461,449.4118227,443.5151002,448.7820643,4195578
4/11/2016,451.8544312,452.94217,439.3357665,444.9462852,5768678
4/12/2016,451.2055969,456.0527838,449.8316084,450.5567833,5842138
4/13/2016,447.579834,456.071905,445.1562635,456.071905,12511386
4/18/2016,472.7698059,483.9144846,470.7851607,477.0826517,25015990
4/20/2016,474.6400146,475.7277539,467.8463851,474.7926904,8072848
4/21/2016,468.0371399,477.4642736,464.90745,477.4642736,5441100
4/22/2016,462.2930298,468.8767695,460.670949,468.0371228,5143938
4/25/2016,464.0487366,467.4646763,458.4191614,462.5984333,5364134
4/26/2016,470.269989,473.094328,461.2817319,463.8961359,5846744
