Date,Close,High,Low,Open,Volume
3/2/2016,32.98802567,33.83319849,32.2749156,32.75032231,9313684
3/3/2016,33.01443481,33.54266358,32.40696914,33.2785492,7706783
3/4/2016,33.38419724,34.1501331,33.01443854,33.27855295,9013442
3/8/2016,33.83319092,34.07089422,32.88237401,33.54266178,11091171
3/9/2016,35.07453537,35.31223869,33.33137155,33.5426638,7364105
3/10/2016,34.4406662,35.65559412,34.28219605,35.41789075,5795786
3/11/2016,34.57271194,35.28582555,34.22936437,34.44065661,4388832
3/14/2016,34.73118591,35.20659257,34.15013128,34.88965603,9639983
3/15/2016,35.18018341,35.86688606,34.86324685,35.02171328,13157445
3/16/2016,34.91607285,36.07817861,34.49348826,35.86689002,6623525
3/17/2016,35.57636261,36.50076875,35.02171892,35.39148138,6197000
3/18/2016,36.39511871,36.68564793,35.54994954,35.68200861,4953618
3/21/2016,36.23664093,36.71205126,35.81405643,35.97252654,4441860
3/22/2016,36.56313705,36.85670811,35.94930326,36.74995636,3518755
3/23/2016,38.00431442,38.59146032,36.42969606,36.58982743,9235585
3/28/2016,36.50976563,38.27120341,36.3229463,38.13775996,4467554
3/29/2016,36.10943604,36.83002161,35.78917329,36.48307466,2954449
3/30/2016,38.69821167,38.96509478,36.29625247,36.3229404,7701201
3/31/2016,39.39211273,39.97925862,38.69821509,38.85834273,9873493
4/1/2016,40.61977768,41.47380664,38.85834014,39.25866669,7591623
4/4/2016,42.99504852,43.68894991,42.27446293,42.38121469,12870242
4/5/2016,39.73906708,43.39537868,39.49886812,43.39537868,15609107
4/6/2016,40.29951859,40.75322104,39.73906436,39.87250407,8288100
4/7/2016,40.45965195,41.20692926,40.00594947,40.8332906,8449410
4/8/2016,41.76737976,42.11433044,40.08600969,40.08600969,5535709
4/11/2016,42.64810181,42.91498494,40.85997619,41.79407278,9178024
4/12/2016,42.24777603,43.34200028,41.90082533,42.7014785,5169116
4/13/2016,42.99504852,43.55550647,42.08764362,42.94167264,8758910
4/18/2016,44.27609634,44.72980258,43.34200341,43.36869135,6639271
4/20/2016,44.94330597,45.37032049,44.32947213,44.48960351,9906061
4/21/2016,44.40953445,45.37031895,43.84907652,45.37031895,7968200
4/22/2016,43.79570389,44.48960531,43.58219662,44.0358991,2894785
4/25/2016,44.22270966,44.54297236,43.1284856,43.79569521,4414513
4/26/2016,44.96998978,45.15680908,43.76901016,43.76901016,7920306
4/27/2016,45.77064896,46.3311032,44.67642094,44.94330783,6246060
4/28/2016,44.75649261,46.14429185,44.56967327,46.01084839,15756725
4/29/2016,46.27772522,47.39864113,44.40953578,44.8365503,6954309
5/2/2016,46.4645462,47.31857527,45.10343505,46.06421961,8407771
5/3/2016,45.85071182,47.1317554,45.58382868,46.43785773,3210334
5/4/2016,42.24777603,46.0642188,41.90082533,45.95746704,20822656
5/5/2016,41.68731308,43.12848786,40.83328414,41.90082032,9217609
5/6/2016,40.96672821,41.79406923,40.56640167,41.58055825,4208863
5/9/2016,41.31367874,41.84744876,40.96673178,41.23361492,3602403
5/10/2016,40.13938904,41.52718816,39.87250589,41.36705677,4712978
5/11/2016,39.65899658,40.91335219,38.99178687,39.47217726,6481488
5/12/2016,40.40627289,40.61978014,39.76575113,39.87250289,2523613
5/13/2016,39.15192032,41.07348574,37.55061393,40.19276872,6561921
5/16/2016,40.64647293,40.88666815,39.12523404,39.44549309,5208855
5/17/2016,40.0059433,40.72652882,39.73906019,40.72652882,2650065
5/18/2016,40.0059433,40.83328431,39.20529023,39.49886127,4061224
5/19/2016,38.16444397,40.00594539,37.89756084,40.00594539,4148628
5/20/2016,36.77664948,38.671527,36.5631422,38.59146317,5822513
5/23/2016,37.20365906,38.11106765,36.96346387,37.0969073,4193119
5/24/2016,37.65736389,37.97762665,36.83002279,37.15028555,3990547
5/25/2016,37.95093536,38.21781848,37.52392088,37.95093536,2631012
5/26/2016,39.55224991,39.92588486,37.97763134,38.16445068,3692219
5/27/2016,39.15192032,40.56640738,38.75159372,39.6056228,3452128
5/30/2016,39.84580994,40.16607264,38.83164968,39.44548342,2433947
5/31/2016,38.88503265,40.21945586,38.3779543,40.21945586,6312199
6/1/2016,40.1126976,41.26030141,38.75159028,38.96509753,9021732
6/2/2016,40.32619858,40.77990095,39.60561312,40.61977334,5390009
6/3/2016,38.45801163,40.94003457,38.13775265,40.56639972,5454098
6/6/2016,38.591465,38.91172405,37.41717306,38.45802154,5051899
6/7/2016,38.85834503,39.1786078,38.32457873,38.91172091,4197626
6/8/2016,39.97925568,40.29951467,38.80496399,38.96509536,4976982
6/9/2016,39.87250137,40.43295929,39.41879894,40.08600862,3803414
6/10/2016,39.84580994,40.51301955,39.44548342,39.79243406,2797763
6/13/2016,38.85834503,39.68568616,38.45801844,39.0718523,4466319
6/14/2016,42.08764648,42.56803691,38.85834574,39.12523263,11896589
6/15/2016,42.64810181,42.91498494,41.68731728,42.22108729,8418476
6/16/2016,42.00757599,42.59472188,40.99341932,42.16770737,4883954
6/17/2016,42.06095123,43.34199464,41.847444,42.32783434,5533237
6/20/2016,42.56803513,43.12849309,41.31367949,41.63394226,3617653
6/21/2016,41.98088837,43.07511633,41.68731729,42.67478976,3180115
6/22/2016,41.44712067,42.48796898,41.0467941,42.32783761,4106076
6/23/2016,42.06095123,42.32783434,40.69984028,41.60724883,5537212
6/24/2016,39.60562515,40.48634222,38.59146463,40.03263972,5617427
6/27/2016,40.32619858,40.61977334,39.01846734,39.81912034,3331651
6/28/2016,43.47544098,44.03589517,40.24614058,40.40627195,14977945
6/29/2016,44.46291351,44.75648834,43.12849403,43.90245927,8713634
6/30/2016,46.30441284,46.83818285,44.43622341,44.62304273,9513478
7/1/2016,45.18349838,46.57129735,45.05005495,46.46454186,4926955
7/4/2016,45.90408707,46.35779326,45.23687735,45.37032078,4389525
7/5/2016,45.15680695,46.14427928,44.91661178,45.69057315,4880851
7/7/2016,44.6497345,45.58383116,44.51629479,45.13012867,3419333
7/8/2016,43.74232483,44.83654903,43.0484272,44.67641765,4342598
7/11/2016,44.6764183,44.99668106,43.82238928,44.30278341,4478982
7/12/2016,44.80986404,45.29025446,44.38284951,44.99668337,4933490
7/13/2016,43.95582962,45.61051166,43.55550308,45.05005376,5360149
7/14/2016,43.74232483,44.40953452,43.58219346,43.98252002,3366956
7/15/2016,43.18186569,44.64972847,42.70147532,43.95583086,4422082
7/18/2016,43.28861618,44.88992221,42.75484626,43.5021234,6300888
7/19/2016,42.83491516,43.76900788,42.43458864,43.1284862,4267228
7/20/2016,44.27609634,44.64973501,42.83492503,43.0484323,7248467
7/21/2016,43.28861618,45.10342569,42.96835348,44.40952816,5338705
7/22/2016,43.55550385,43.87576658,42.91498211,42.91498211,4153765
7/25/2016,43.15518188,43.66226398,42.70147941,43.50213259,6642295
7/26/2016,44.24940109,45.50375661,43.28862037,43.34199625,14027560
7/27/2016,44.22270966,44.94329888,43.87576275,44.35615307,9301461
7/28/2016,43.92914581,44.83655073,42.59472264,44.35616033,52012681
7/29/2016,43.04842758,43.82238904,42.75485277,43.07511552,7206920
8/1/2016,41.5004921,43.63556437,39.89918602,43.28861746,8520575
8/2/2016,41.52718735,42.16770914,41.20692832,41.36705596,5121353
8/3/2016,40.1126976,41.74069179,39.95256623,41.36705317,6990512
8/4/2016,40.85997391,41.20692458,39.63230631,40.43295942,4363036
8/5/2016,41.23361588,41.44712314,40.29951926,41.15354832,6216275
8/8/2016,42.00757599,42.27446286,41.10017108,41.47380972,4328727
8/9/2016,41.42043304,42.32783793,40.99341854,41.92751137,4575831
8/10/2016,42.64810181,43.44875496,40.83328825,41.5271859,22730605
8/11/2016,40.51302338,42.83491889,39.81912576,42.70147546,10262382
8/12/2016,40.03263474,40.75322032,39.7657516,40.61978062,4789062
8/16/2016,39.44549179,40.45965227,39.23198452,40.13938949,6591779
8/17/2016,39.71237946,40.3262134,39.41880833,39.49887216,5498363
8/18/2016,39.89919281,40.45965078,39.71237349,39.87250487,4474693
8/19/2016,41.0734787,41.82075588,39.89918705,39.9792546,13148637
8/22/2016,40.03263474,41.07348307,39.79243954,41.07348307,5673853
8/23/2016,39.73906708,40.24614545,39.33874047,39.97926229,4062899
8/24/2016,39.95256805,40.21945493,39.55224521,39.60562109,4865911
8/25/2016,39.09854126,40.2194534,38.96509783,40.03263409,6835484
8/26/2016,38.56477356,39.49886644,38.27120247,39.15191947,4364418
8/29/2016,38.83165741,39.6323106,37.65736556,37.6840535,10825980
8/30/2016,39.15192032,39.44549141,38.83165755,38.96510099,4425550
8/31/2016,38.85834503,39.47217889,38.75159327,39.31204751,3876489
9/1/2016,37.63068008,39.23198657,37.47055242,38.91172378,4977470
9/2/2016,37.95093536,38.29788603,37.71074019,37.81749194,3469164
9/6/2016,38.48471069,38.88503733,38.19113957,38.19113957,4055078
9/7/2016,38.67152405,39.39211338,38.27120121,38.64483611,4672665
9/8/2016,39.73906708,39.97926229,38.53808726,38.83165836,6031889
9/9/2016,39.20529556,39.89919324,39.0985438,39.89919324,3121694
9/12/2016,37.33710861,38.69821986,35.8158697,38.69821986,4306496
9/14/2016,38.05768967,38.2978886,37.36379202,37.39047996,3977495
9/15/2016,37.97762299,38.4313254,37.57729645,38.16444229,1811743
9/16/2016,36.88340759,38.69822142,36.58983273,38.16445133,12219607
9/19/2016,37.36379242,37.71074311,36.99015379,37.09690928,2856014
9/20/2016,37.63068008,38.08438259,37.47055242,37.47055242,4768877
9/21/2016,37.8708725,38.29788699,37.52392182,37.84418082,4374994
9/22/2016,38.35126114,38.56476838,37.7641153,38.21781771,4558398
9/23/2016,38.21781921,38.88502889,38.08437578,38.6448337,4331006
9/26/2016,37.49723434,38.48470303,37.33710297,38.11106815,3588558
9/27/2016,37.63068008,38.11107427,37.55061625,37.71074765,3363070
9/28/2016,37.97762299,38.32457365,37.63067232,37.63067232,2625123
9/29/2016,34.64157486,38.48470559,34.21456033,38.27120206,9283018
9/30/2016,35.06859589,35.38885497,33.78755207,34.58820539,5643033
10/3/2016,35.76248932,35.94930865,35.228723,35.228723,2435232
10/4/2016,36.2962532,36.66989181,35.76248324,36.02936635,4761110
