Date,Close,High,Low,Open,Volume
3/2/2016,130.4109344,131.1362233,127.5098244,128.6126449,6218455
3/3/2016,130.6791687,131.444192,129.1491372,130.7487232,4612120
3/4/2016,132.2688599,133.1034227,128.1655697,130.7487578,3582405
3/8/2016,129.2683716,132.2986454,128.7716059,132.1297469,3317790
3/9/2016,131.1262665,131.9707742,128.7020475,129.1491487,4064310
3/10/2016,130.0731354,133.1332141,129.3776664,133.1332141,17833535
3/11/2016,127.6985779,130.9673044,127.2713667,130.5500079,21468120
3/14/2016,126.5361633,129.1789606,125.6916631,129.1392108,12830510
3/15/2016,127.07267,127.7681465,125.5923103,126.7547402,10754985
3/16/2016,129.4074707,129.8247521,126.2778451,126.476556,10768580
3/17/2016,129.4074707,130.5997054,128.0065877,130.3314477,28952985
3/18/2016,130.9076996,131.334926,128.9206367,129.1590897,9695990
3/21/2016,131.8813782,132.1396909,129.675737,131.1560893,5821815
3/22/2016,132.397995,133.103409,130.1526194,131.1560807,5897795
3/23/2016,131.1362305,134.2857236,130.1725037,132.3383951,16347850
3/28/2016,133.0537262,134.702992,131.2554367,132.03039,14524240
3/29/2016,133.4312897,135.5176968,132.9245789,133.143157,9831650
3/30/2016,135.8852997,136.4118701,132.2390411,134.1366746,14137090
3/31/2016,135.2494354,138.0809908,134.5440215,134.5440215,19910660
4/1/2016,135.1004028,136.4416764,134.5539575,135.5176842,7351630
4/4/2016,136.5708313,136.9682378,133.9777138,135.4183313,10299785
4/5/2016,132.8848114,136.0641085,132.0899833,135.9150849,14462615
4/6/2016,132.7357941,133.9876381,132.0005754,132.9344973,8418790
4/7/2016,131.6429291,132.7358198,130.251991,132.5371014,8097120
4/8/2016,132.2092285,133.2126898,130.7685959,130.7685959,5038705
4/11/2016,133.3915253,134.1168141,131.2057591,133.3120409,9954090
4/12/2016,134.5937195,135.5276416,133.0835473,133.1034222,5928440
4/13/2016,137.5743256,139.0844979,135.7561609,136.5112394,12188990
4/18/2016,135.7859497,137.3259266,130.6891282,137.3259266,8191005
4/20/2016,136.5410004,137.5047269,135.1599925,136.59068,5438255
4/21/2016,136.4515839,137.0278338,135.7461851,136.9086149,10687120
4/22/2016,134.3453064,135.8654081,133.7193768,135.1301895,9875030
4/25/2016,135.2096863,135.6865923,133.3517874,133.3517874,6058445
4/26/2016,139.2633057,140.0879386,134.8917732,135.1103514,10542295
4/27/2016,141.5782471,143.0288098,139.2931215,139.5713091,9645560
4/28/2016,139.3825226,142.7505936,138.7963427,142.0749995,7576220
4/29/2016,142.5022125,142.9393688,138.2002346,138.8957036,7450705
5/2/2016,142.7108459,144.0123696,141.4987365,141.9160178,6482800
5/3/2016,140.5747681,143.6547064,138.8956975,142.8698233,6790965
5/4/2016,141.6080475,143.187759,140.0482109,140.2965938,10556840
5/5/2016,140.9125519,142.1246613,139.8991457,141.8564036,4879865
5/6/2016,139.6805725,141.0814554,138.3194394,140.2965723,3336315
5/9/2016,141.8464966,142.2737079,139.6706602,139.690535,9426675
5/10/2016,143.6348572,145.0556,141.3596615,142.6214508,7884015
5/11/2016,145.3635712,146.4465167,141.8762815,142.6313599,20587085
5/12/2016,144.40979,147.7877906,143.2672199,146.1882045,13928815
5/13/2016,140.7337341,144.8370242,140.4853513,144.4594773,7147530
5/16/2016,142.7207794,143.0685215,139.6905208,140.7039119,12194845
5/17/2016,140.8628845,144.0620569,140.6840561,142.8698222,12358385
5/18/2016,140.8628845,141.8067363,139.1440794,140.6840561,5739560
5/19/2016,140.2965698,141.1808121,139.4222574,140.7337109,4820755
5/20/2016,139.5215759,141.2205209,139.1440444,141.0615523,3002500
5/23/2016,139.7203369,141.2106341,139.2931105,140.286642,7189935
5/24/2016,138.776474,139.6805913,137.6041141,139.6706615,10344860
5/25/2016,141.6278992,142.1743445,139.1937504,139.8892193,14539060
5/26/2016,145.0953064,146.8439312,141.945814,142.293556,9680565
5/27/2016,147.5493469,147.9666283,145.6715731,145.929901,6467605
5/30/2016,147.5592804,149.9238747,147.0525697,148.7713899,3645025
5/31/2016,148.344162,149.029701,146.9432792,147.6983727,5838425
6/1/2016,148.1057434,148.9800408,147.1221418,148.9800408,4591255
6/2/2016,148.2944794,149.029698,146.3272916,148.8309948,8029905
6/3/2016,152.8647003,153.4906298,147.6585917,149.0296695,12403875
6/6/2016,152.059967,153.99735,151.5234517,153.0236936,5788250
6/7/2016,153.4111938,154.7623972,151.185678,153.0038423,9288805
