Date,Close,High,Low,Open,Volume
3/2/2016,320.9929504,325.3670859,314.840351,324.4537968,1520145
3/3/2016,328.9240417,331.1832074,319.5990169,320.1277447,1501530
3/4/2016,325.3670044,332.04833,323.011699,328.6836248,893896
3/8/2016,328.347229,330.702535,323.204059,324.9344675,2006420
3/9/2016,326.7129822,328.3472505,324.1654247,328.3472505,914711
3/10/2016,325.9438782,332.1445626,324.7421974,326.5687756,3429651
3/11/2016,332.6252136,333.9710901,323.9731127,326.9052018,1425552
3/14/2016,327.962616,335.9898471,326.9051313,333.6826265,794134
3/15/2016,330.5102844,331.6639098,327.0975226,329.4528288,963552
3/16/2016,326.5207214,330.3180447,324.0212193,329.6450917,804723
3/17/2016,326.3764343,330.606344,324.6460261,330.2218121,1527064
3/18/2016,324.742157,331.1831768,323.0598041,326.9532669,2523802
3/21/2016,328.875946,331.1351114,324.2134195,327.8184613,1071707
3/22/2016,346.9694824,349.291637,330.5208458,330.5208458,1399074
3/23/2016,341.2608643,347.2597614,340.0997721,346.9695032,472224
3/28/2016,316.7813416,345.4213227,314.4591873,345.1310645,1417021
3/29/2016,319.0551453,320.2646037,309.9116274,314.4592031,2005734
3/30/2016,327.2795105,328.5373357,320.6516712,320.6516712,1455310
3/31/2016,328.1018982,329.1178315,323.4091934,327.5213522,895578
4/1/2016,328.4405823,331.8754328,324.5219188,328.0051654,517494
4/4/2016,333.3751221,334.6329766,325.5862213,327.2310966,796436
4/5/2016,334.3910828,336.7132371,330.2305279,332.7462074,829255
4/6/2016,336.8099976,338.6483685,333.9556638,335.552143,1075449
4/7/2016,328.2954407,337.1003055,327.4730324,334.7781508,1433323
4/8/2016,324.9573364,328.0051661,322.9738066,328.0051661,652937
4/11/2016,333.3751221,336.6164767,325.9248756,325.9732421,676453
4/12/2016,339.0354309,342.5186776,334.826509,338.3097557,1549878
4/13/2016,341.4060059,348.614362,337.1003211,341.551135,1722232
4/18/2016,350.0656738,352.6297496,337.7291965,340.6802931,2020524
4/20/2016,361.6764526,366.7078117,351.4686349,353.9359184,2840312
4/21/2016,357.3708191,372.1262134,354.8551394,367.6270335,1769805
4/22/2016,359.5962219,362.4989225,351.8073204,357.0321756,748456
4/25/2016,361.4830017,362.8375895,357.2740798,362.7408269,751650
4/26/2016,359.7897644,361.8216608,354.5165129,360.418677,993569
4/27/2016,359.4511108,364.7727289,355.387318,359.644636,648977
4/28/2016,357.5643005,360.8056552,354.2262128,359.4510676,1902333
4/29/2016,344.3570251,356.3548478,343.4862209,354.1294559,1099913
5/2/2016,355.7259521,356.9838068,344.4054375,346.0986796,966084
5/3/2016,348.4208069,357.0321454,345.8083647,355.1937744,963168
5/4/2016,348.372406,352.2426731,345.6632308,346.3889059,1040577
5/5/2016,347.5499573,352.6780488,341.7445573,347.0661739,1448922
5/6/2016,353.5973511,356.1613976,342.3251726,346.0019447,1508866
5/9/2016,353.6456909,357.5643249,342.7121971,342.7121971,4231513
5/10/2016,359.7897644,360.5638061,349.2916574,350.936533,1693745
5/11/2016,359.9348755,362.0151384,355.0486746,355.5808246,3445883
5/12/2016,361.8700256,366.1757102,358.580304,359.9348918,1198216
5/13/2016,352.8716736,372.3681415,351.8557106,362.9343638,2542678
5/16/2016,353.0167847,357.0321813,351.7105635,354.1294807,2146484
5/17/2016,352.9199829,359.3542961,351.4686327,355.0970082,1457307
5/18/2016,353.4038086,356.7902927,350.3559788,352.2911126,1500718
5/19/2016,352.1459656,356.3548577,351.0332401,353.8875741,1203562
5/20/2016,354.1778259,357.4675768,352.0008006,355.0486597,1829681
5/23/2016,350.8397827,356.8870762,349.2916697,354.5165253,791265
5/24/2016,350.8397827,355.5808549,347.0662775,353.0651749,2006771
5/25/2016,352.7264709,354.5164755,347.0178326,351.3718833,1152110
5/26/2016,350.1624146,355.0486445,347.3564768,351.4686356,1578440
5/27/2016,348.759491,352.097579,347.4532698,352.097579,804692
5/30/2016,351.7589722,353.7425022,342.7606109,349.3884507,2101717
5/31/2016,348.8078308,369.5621504,343.8248677,360.4186324,27065544
6/1/2016,347.5983887,352.4362229,344.8408173,347.356497,1519865
6/2/2016,346.4373169,351.2267849,343.0992288,347.1146255,1144323
6/3/2016,343.8249207,349.9205806,341.7446576,347.743555,1126862
6/6/2016,341.5510559,345.4696894,340.293231,343.3894268,908115
6/7/2016,348.9046021,350.0656645,342.4702886,342.8089134,1181754
6/8/2016,350.3075562,353.6456735,345.9051389,350.0172979,1176799
6/9/2016,352.8232422,354.5648802,349.7754125,351.2267628,394763
6/10/2016,350.2592468,354.7584274,348.904659,352.387906,422023
6/13/2016,352.3878479,355.0970232,346.6308135,348.3240554,603739
6/14/2016,355.1454163,356.8870544,351.8073282,352.8716577,452856
6/15/2016,354.9519043,357.9029714,352.4362246,356.1129668,736622
6/16/2016,359.4511108,360.4670443,352.6781424,354.1294928,850822
6/17/2016,364.1437683,365.7402476,359.9348469,360.2735011,1834207
6/20/2016,364.3856506,366.0304964,359.0640334,362.8375379,1358070
