Date,Close,High,Low,Open,Volume
3/2/2016,803.8082886,812.1981321,798.8758405,807.6344331,808137
3/3/2016,811.5529175,826.5347237,803.7162804,806.1594898,1061326
3/4/2016,798.2305298,820.6340784,791.4080803,817.4072282,1039977
3/8/2016,807.3579102,812.9818264,791.0853435,800.1666554,1174011
3/9/2016,807.8189087,819.4355469,801.9644467,807.634506,1401934
3/10/2016,824.9211426,826.073589,802.1027036,802.1027036,810951
3/11/2016,828.2403564,833.172862,821.9710578,829.7616086,1043602
3/14/2016,829.1621094,832.711678,819.2510704,827.9174898,788258
3/15/2016,815.5632935,835.7541781,807.7728004,832.527328,954046
3/16/2016,797.4007568,813.1662015,794.8192318,811.5988631,1456263
3/17/2016,804.4537354,807.6344989,797.585143,802.1027558,965277
3/18/2016,807.0352173,809.3862532,792.8371101,803.024726,1072444
3/21/2016,792.5606079,806.7126298,785.8764175,805.0992046,1484160
3/22/2016,786.7521973,792.8832355,780.0219206,792.8832355,1746522
3/23/2016,783.6635132,790.0250395,780.2061742,786.7520469,917099
3/28/2016,779.4227295,790.5323038,776.9334335,783.6637106,1722071
3/29/2016,789.2874756,792.8831309,779.053774,781.2664936,1101097
3/30/2016,813.0278931,815.9320806,794.58875,796.5709804,1470782
3/31/2016,800.6276855,815.2406852,797.5851817,811.7833456,1682214
4/1/2016,802.1028442,814.9641597,797.4930578,803.0248015,853331
4/4/2016,816.9923706,819.1589475,797.7234432,805.7905685,662760
4/5/2016,801.9644165,816.3008954,794.7270753,816.3008954,762479
4/6/2016,795.9256592,806.7125699,793.4825063,801.8262079,451307
4/7/2016,791.2698364,801.1808772,788.3195619,796.5710908,449770
4/8/2016,785.0925903,794.2199885,783.2947627,792.8831394,448087
4/11/2016,792.8831177,794.6348587,776.9793575,783.6635465,651373
4/12/2016,799.2446899,802.1027346,792.4221844,794.5426746,433486
4/13/2016,806.1132813,807.6345332,798.4149609,802.5637684,692424
4/18/2016,816.116394,817.3610136,806.7124209,815.2405236,685762
4/20/2016,816.6697388,818.4675667,806.9431008,815.9321842,778272
4/21/2016,819.7582397,825.1516667,816.0242682,820.5418808,702226
4/22/2016,803.5317383,823.9531115,801.5495642,816.5774544,692414
4/25/2016,794.496582,802.471534,789.1953284,802.471534,587700
4/26/2016,808.4642334,811.322278,792.0072648,796.7553665,694778
4/27/2016,820.4036255,821.4638988,803.0247541,807.3579643,553126
4/28/2016,804.9609375,824.6908472,802.1028922,820.4037231,1013142
4/29/2016,798.6454468,807.6345297,794.404466,804.8686581,955985
5/2/2016,797.3085938,799.7978895,793.482505,796.5710392,199724
5/3/2016,803.9466553,817.6838397,797.8617604,801.6417623,1073196
5/4/2016,805.4217529,810.4003441,796.5709867,803.946644,469904
5/5/2016,799.3829956,807.1274588,795.1420149,805.8827827,402567
5/6/2016,819.6660156,820.5418862,794.2661067,796.524913,1249025
5/9/2016,835.8463135,842.5766456,823.9070136,825.1055467,1355429
5/10/2016,828.2403564,837.3677566,823.7227992,834.3253087,1034271
5/11/2016,836.9988403,847.2786859,818.2370334,822.3858409,2228431
5/12/2016,856.3136597,861.0156742,845.6189809,848.2004492,2382775
5/13/2016,870.0049438,874.0154352,855.2074856,856.2677589,2285317
5/16/2016,878.3025513,883.0505971,871.2495562,874.8912984,1913343
5/17/2016,893.9758301,896.142407,873.7849447,879.0861986,1770437
5/18/2016,888.0751343,895.2203015,878.1180093,893.3763873,1273835
5/19/2016,882.1286621,893.2382354,877.7493653,893.2382354,1251713
5/20/2016,881.3909912,887.8446909,876.5507164,881.3909912,972841
5/23/2016,872.7247314,885.0789814,870.0050025,884.9868082,726047
5/24/2016,881.62146,887.2915185,868.2069957,878.0719477,490332
5/25/2016,905.5924072,908.1277894,887.6603295,887.9830482,815313
5/26/2016,914.4430542,921.496048,897.4790787,911.4006073,1410903
5/27/2016,920.3439331,923.6168705,909.4648475,914.4895264,1105534
5/30/2016,908.0356445,925.8754934,902.0890095,916.4254323,1487177
5/31/2016,907.989502,917.8083684,904.1634134,910.8936896,1151373
6/1/2016,941.963623,945.0060704,911.8616999,911.8616999,2068760
6/2/2016,944.130188,948.6938305,918.7763121,928.4107748,2420319
6/3/2016,945.2826538,951.5518945,934.4035151,943.623086,2045789
6/6/2016,946.2045898,951.7823626,937.2615387,937.7225172,1574228
6/7/2016,952.1513062,956.48446,944.6373324,945.3288003,755934
6/8/2016,938.5985107,948.6939533,932.3292131,948.6939533,933533
6/9/2016,920.8508301,939.4743766,917.9927853,938.5524194,1024252
6/10/2016,914.6275024,921.0351153,912.3686964,917.3012005,1313970
6/13/2016,917.255188,918.7302969,908.2199629,909.971704,808571
6/14/2016,909.5107422,921.0352067,902.2272581,917.3473781,699283
6/15/2016,920.4821167,923.8011402,909.0498246,909.0498246,731016
6/16/2016,932.9484863,935.2193474,914.0865528,921.0844663,740810
6/17/2016,926.5067139,940.6415956,921.3162226,936.1462624,365441
6/20/2016,918.9990234,924.0968496,914.1329167,922.1967621,627622
6/21/2016,910.2399902,918.5355547,905.7446572,917.6086773,712870
6/22/2016,913.3914795,917.0989896,906.9496693,908.3399856,507154
6/23/2016,912.1402588,917.6088595,908.6181351,913.9940141,678141
6/24/2016,917.1916504,920.3893892,893.1391671,902.8713812,777600
6/27/2016,903.0567627,920.3430512,899.30292,899.30292,662651
6/28/2016,908.5253906,912.9743916,904.0300005,909.2668814,822749
6/29/2016,921.5015869,926.2286394,906.71788,906.71788,711457
6/30/2016,929.9360962,935.2193088,923.216235,931.3727449,1039352
7/1/2016,929.1946411,937.1657645,922.6601664,929.472693,1314022
7/4/2016,927.248291,942.6807677,925.2091492,934.2925375,884699
7/5/2016,913.0670166,931.3728475,911.444981,929.6581467,523870
7/7/2016,915.4768677,924.0968166,912.9742872,917.0061815,757053
7/8/2016,936.7952271,939.7612468,915.8941479,920.2968166,1200518
7/11/2016,951.7178345,957.4644295,943.4222132,945.4150224,1082293
7/12/2016,945.8322144,962.006239,942.4490886,953.5716759,1259777
7/13/2016,935.6828003,953.7569108,932.8558353,953.7569108,1319911
7/14/2016,943.1904907,950.5128454,935.2193671,936.3316314,754274
7/15/2016,950.883728,956.0742198,943.7467594,943.7467594,671924
7/18/2016,953.2936401,968.4944559,950.2812878,951.9959888,721547
7/19/2016,955.3326416,961.6354542,946.5273615,955.6107501,541334
7/20/2016,953.3399048,960.6158706,945.4150568,953.9886738,529012
7/21/2016,966.4550781,971.3675739,951.4860977,954.4984495,706661
7/22/2016,970.4871216,976.9288749,965.8527341,971.2285557,502766
7/25/2016,992.3613281,995.8371184,970.5797088,972.5725179,734354
7/26/2016,983.1853027,996.3469179,977.8557571,993.7053397,562982
7/27/2016,984.1582642,995.2807906,975.2601525,991.6659469,765267
7/28/2016,1045.517456,1069.430932,989.9048254,995.4660885,5831636
7/29/2016,1032.680298,1054.508189,1021.650436,1045.054086,1152956
8/1/2016,1038.93689,1051.078961,1033.51468,1037.731904,864041
8/2/2016,1041.20752,1058.957241,1036.851242,1047.093167,832931
8/3/2016,1059.79187,1063.267661,1041.856811,1049.642493,1130691
8/4/2016,1044.869263,1070.172956,1035.044269,1067.809485,1075876
8/5/2016,1059.745239,1061.552718,1046.212852,1048.298326,543090
8/8/2016,1064.379517,1068.689519,1052.932605,1068.689519,407801
8/9/2016,1062.665405,1070.497477,1051.079433,1069.246215,541100
8/10/2016,1047.325439,1064.472677,1045.610738,1058.587026,788849
8/11/2016,1061.367188,1063.591716,1036.804939,1047.371363,651399
8/12/2016,1054.32312,1076.33646,1043.107925,1059.420946,795382
8/16/2016,1047.047363,1063.870215,1044.49845,1052.469575,921462
8/17/2016,1032.124634,1045.239862,1027.119472,1033.468561,742834
8/18/2016,1026.377686,1037.870988,1021.928742,1037.870988,1263890
8/19/2016,1032.078003,1044.498183,1020.81642,1020.81642,864966
8/22/2016,1032.44873,1039.029537,1024.199499,1039.029537,827995
8/23/2016,1043.895874,1047.04728,1027.119412,1031.336638,684493
8/24/2016,1037.036621,1047.556656,1034.02427,1047.371325,417969
