Date,Close,High,Low,Open,Volume,Ticker,Returns,Ma_7,Ma_30,Volatility,Lag_1
2016-03-03,-0.5810516399320999,231.1466972,223.9605663,225.2831681,662200,NESTLEIND_NS,-0.29365449578504743,-1.2380675185199972,-1.322216752613458,-0.6328381457461318,325.6671448
2016-03-04,-0.3563488387022662,697.9286273,676.8587369,692.8250939,3438969,LT_NS,1.9578043858647396,-1.1551281878513726,-1.2889946552236635,-0.6264893443538089,230.0335236
2016-03-04,-0.6652323576898732,61.82198027,59.56669463,60.9702005,4627500,BAJFINANCE_NS,-0.9098841470223367,-1.1751090943537144,-1.2906223151971068,-0.6051010189647292,680.394165
2016-03-04,0.6962674403260346,2844.714483,2778.966815,2830.509101,184854,ULTRACEMCO_NS,44.504891378150916,-0.7784341542381022,-1.3171452500470762,2.2033448969986384,61.31430054
2016-03-04,-0.5555863398433268,287.3895565,279.2369469,283.4199596,2167900,BHARTIARTL_NS,-0.8992608515225766,-0.7596851652268366,-1.3064195945508348,2.2087572146881214,2790.100586
2016-03-04,-0.5894016701510638,216.8032151,210.5032662,216.8032151,4768604,ADANIPORTS_NS,-0.24112788705071564,-0.8363808244738753,-1.3445382656540292,2.240081942424368,281.0723572
2016-03-04,-0.5787653913251066,235.6157742,228.3052142,233.443297,5704624,HDFCBANK_NS,0.09994358568064698,-0.8510817090480425,-1.3390761420342767,2.2326585154715275,213.2979736
2016-03-04,-0.29755559874464016,820.6340784,791.4080803,817.4072282,1039977,ASIANPAINT_NS,2.4022889382647845,-0.7593423401802171,-1.3086607582826015,2.205654003391265,234.6157379
2016-03-04,-0.5795668954360673,234.7639658,227.7519608,230.0444754,525820,NESTLEIND_NS,-0.7080926945272545,-0.8315757426605026,-1.3039101410542513,2.2344619321414134,798.2305298
2016-03-04,-0.6502670103657223,92.78804571,90.99401222,92.66050789,8533469,WIPRO_NS,-0.6081332705266332,-0.82673295363017,-1.3304439266348402,2.2305438771157275,233.0093231
2016-03-04,-0.6791677949222189,34.1501331,33.01443854,33.27855295,9013442,ADANIENT_NS,-0.6343805869825492,-1.2718240380478425,-1.3521427386706388,-0.676171028960225,91.30860138
2016-03-04,-0.6128840701820528,169.6664993,165.412404,169.034609,255700,BAJAJFINSV_NS,3.9794028804989168,-1.2903655936788003,-1.3472453472360482,-0.5476107185777488,33.38419724
2016-03-04,-0.6253296144594372,144.2254389,141.0876657,143.4409983,11818471,ITC_NS,-0.15005401932905194,-1.3019918827859174,-1.3520930946439382,-0.5488566795405408,166.2333679
2016-03-04,-0.6024277830030054,190.5012356,185.9594319,188.2515578,24493722,ICICIBANK_NS,0.32487225903228145,-1.3096490369011606,-1.3595415486956939,-0.5504853983454556,141.2893829
2016-03-04,-0.30303845389261,803.5045701,783.3824778,801.2075301,1525260,SUNPHARMA_NS,3.205566010915158,-1.3114232897928821,-1.3213277537381038,-0.5232331815604309,187.1903839
2016-03-04,-0.5378555567104696,326.3493396,314.6953592,326.0082613,3554776,HCLTECH_NS,-0.5978244580284782,-1.297925493233571,-1.3988468563122698,-0.5257135060024248,787.2415161
2016-03-04,-0.6712314383289028,49.46839378,48.15302709,48.49075781,29228314,POWERGRID_NS,-0.8443171304054061,-1.3047095858154685,-1.4176483647217828,-0.5201858688167821,316.6092834
2016-03-04,0.9236851523560679,3304.244928,3219.333411,3304.244928,610234,MARUTI_NS,64.85230929813224,-0.7860260897238545,-1.2583944924327948,3.591836446836419,49.29064178
2016-03-04,-0.6109806825511551,171.3570017,161.1125827,165.5352755,38860711,SBIN_NS,-0.9476114182758709,-0.7854101531512026,-1.287407927378299,3.6432596564184636,3245.902588
2016-03-04,-0.629830311457197,133.1034227,128.1655697,130.7487578,3582405,KOTAKBANK_NS,-0.2221685720192107,-0.786866579492503,-1.3225091872025758,3.644130080365319,170.048233
2016-03-04,-0.6567353619945633,79.78871833,77.6808025,78.03211734,22523046,ONGC_NS,-0.4076882027316847,-0.8044405216207838,-1.320126985164011,3.6527765520291116,132.2688599
2016-03-04,-0.4728995101304859,452.2743544,442.3891925,448.6866835,4281680,INFY_NS,4.702991149854544,-0.8594075893414255,-1.4451573295799518,3.642522530140294,78.34440613
2016-03-04,-0.5870203629046856,219.9341958,217.4423293,219.7175035,8987660,RELIANCE_NS,-0.5119249072320364,-0.8753173292865554,-1.4486544056516564,3.6414335047939956,446.7974548
2016-03-04,-0.6594814336243918,73.76518621,71.65596016,73.67850561,7395987,NTPC_NS,-0.6659771883293348,-0.8715150256943403,-1.4874755643207007,3.6391224396147654,218.0707092
2016-03-04,0.1948875571308507,1798.326521,1770.610023,1798.326521,232010,EICHERMOT_NS,23.508447885346886,-1.1073540558913793,-1.402418928454066,0.7736808957106098,72.84059143
2016-03-04,-0.392324418878904,613.9470792,598.4254421,601.0341825,2963165,DRREDDY_NS,-0.6592612886109015,-1.0365968504493992,-1.3801775638303972,0.7692589773396703,1785.209839
2016-03-04,-0.23057690352720647,941.352137,929.3083864,941.352137,1512966,TCS_NS,0.5329406068694953,-0.9073983773123219,-1.3486871694592373,0.7599362119807039,608.2901001
2016-03-04,-0.5334859820625342,332.04833,323.011699,328.6836248,893896,TITAN_NS,-0.6510707059115082,-0.8675148562551843,-1.3402567862305168,0.7635533740556983,932.4725952
2016-03-04,-0.5333315860718914,333.4349498,324.7382246,331.9915085,2756908,TECHM_NS,0.0009510743124387933,-0.8870706866753033,-1.3593146142382602,0.7807308273958193,325.3670044
2016-03-04,-0.3355872344152897,728.0879219,715.7957393,721.7929479,1331537,HINDUNILVR_NS,1.2169414135899363,-0.8057068820046498,-1.33848604795739,0.763798540417021,325.6764526
2016-03-04,-0.4932631259390607,408.0328696,399.3482108,408.0328696,8992492,AXISBANK_NS,-0.4377001167954352,-0.7519186083573042,-1.3292394326911727,0.7607252606591626,722.0056152
2016-03-08,-0.5319990297084557,330.702535,323.204059,324.9344675,2006420,TITAN_NS,-0.19123045886842083,-0.9871392359040264,-1.3477403693604113,-0.7606577920656217,405.9836731
2016-03-08,-0.5341958078505464,331.6667341,321.1657069,328.3829138,2050957,TECHM_NS,-0.013409259196154322,-1.0330488423667636,-1.3339385118386768,-0.7713902838697345,328.347229
2016-03-08,-0.6242001710574407,145.2340191,141.6479967,141.6479967,13109801,ITC_NS,-0.5568588359442279,-1.160425401078696,-1.4730211254814103,-0.771418930248502,323.9443359
2016-03-08,0.8815698183172879,3285.938547,3150.491123,3243.939304,1100041,MARUTI_NS,21.02316479750439,-0.7025130948050426,-1.321647905141453,0.5857766488509759,143.5530701
2016-03-08,-0.3954222058229659,611.5159351,596.1812619,609.6458558,1503355,DRREDDY_NS,-0.8095578971279176,-0.6578855950629086,-1.3012163772045409,0.5962576146858682,3161.49292
2016-03-08,-0.4742706197637591,454.3734947,437.923695,443.8776768,7617746,INFY_NS,-0.2624760745395732,-0.7027635629916009,-1.2902101201669103,0.6093204866556641,602.0813599
2016-03-08,-0.6789437741522935,34.07089422,32.88237401,33.54266178,11091171,ADANIENT_NS,-0.92380759818511,-0.762849853462186,-1.3303810897468107,0.6154661062387342,444.049408
2016-03-08,-0.23121824081121972,936.2103574,911.3712969,926.3617953,1268152,TCS_NS,26.522890081572005,-0.6655171371906629,-1.293690116847148,1.3248149439168244,33.83319092
2016-03-08,-0.6565113850016068,80.54991305,78.46151026,79.14463584,12258796,ONGC_NS,-0.915384025349572,-0.7050984795033838,-1.2943478262354255,1.3406316999895553,931.1871948
2016-03-08,-0.6039738062745446,186.7234626,181.9269706,186.7234626,18883002,ICICIBANK_NS,1.3363882233615567,-0.6985532242966407,-1.2864277709601708,1.3111517747567611,78.79331207
2016-03-08,-0.2930015863482756,812.9818264,791.0853435,800.1666554,1174011,ASIANPAINT_NS,3.3856274834462123,-1.0786447377543613,-1.252735091543734,0.9689491755914356,184.0917664
2016-03-08,-0.6313273741755808,132.2986454,128.7716059,132.1297469,3317790,KOTAKBANK_NS,-0.8398871554154,-1.1549836917894072,-1.2533668254008399,0.9694029351209672,807.3579102
2016-03-08,-0.6132548794693825,168.7394948,163.7301087,168.7394948,27928279,SBIN_NS,0.2802062194461805,-1.1999590227130754,-1.254507225106008,0.9626008381139741,129.2683716
2016-03-08,-0.6713999454317983,49.66391936,48.38410402,49.59281664,20131612,POWERGRID_NS,-0.7041944521306511,-1.1975178384102312,-1.2933061161707637,0.9592460835465695,165.4901733
2016-03-08,-0.6129213140345539,167.9747971,165.2879995,167.9747971,1716350,BAJAJFINSV_NS,2.394256178354391,-1.3210370201446358,-1.3012126650582192,-0.5710634770050853,48.95291138
2016-03-08,-0.5546279578161024,285.1273817,278.9382362,281.2858391,2393678,BHARTIARTL_NS,0.7031498037780706,-1.2880675251600169,-1.2889310182463232,-0.5993249255616838,166.1587219
2016-03-08,-0.5847932537195731,223.379451,218.3090471,218.3090471,13222993,RELIANCE_NS,-0.21364047776999084,-1.2818606949744564,-1.4478164899776675,-0.5913376724754571,282.9931946
2016-03-08,-0.35798470554581235,691.1145147,668.9897509,684.8420406,3022782,LT_NS,2.042745296396393,-1.3028892437939537,-1.4211688528681639,-0.6515321711282482,222.5343933
2016-03-08,-0.30221330313351447,800.2886645,782.1420501,789.997915,2297582,SUNPHARMA_NS,0.16508239694597382,-1.1963878724292822,-1.3866615091070162,-0.6753287742077975,677.1154785
2016-03-08,-0.6590489382671032,73.96746221,71.94491614,72.81172235,4202145,NTPC_NS,-0.906568820929406,-1.2112068379231284,-1.3869051941713624,-0.6485277740305444,788.8953247
2016-03-08,0.22002700389566665,1853.481557,1775.152379,1779.787241,1035450,EICHERMOT_NS,23.903809850943993,-0.922740920090446,-1.3139204198366603,0.7494074623400987,73.70742035
2016-03-08,-0.6654327793955425,62.26432922,60.72918275,61.36511351,5294900,BAJFINANCE_NS,-0.9668158902099688,-0.939733639531478,-1.3221794666573279,0.7848460351217073,1835.595581
2016-03-08,-0.5879363850016665,219.5031586,210.5979865,212.2084945,3066086,ADANIPORTS_NS,2.5499182914689613,-0.95051225243621,-1.3146437480453281,0.7719610520284962,60.91260529
2016-03-08,0.7169076594704937,2836.26785,2792.404126,2801.714333,365340,ULTRACEMCO_NS,12.094419217314066,-0.5292816076253186,-1.2596602561508345,0.824631977222062,216.2347717
2016-03-08,-0.4953566536502721,412.8143046,398.909083,405.544575,6921273,AXISBANK_NS,-0.8580991862615471,-0.5737351942308315,-1.2705124666692278,0.8699819387089379,2831.46875
2016-03-08,-0.5787849268099393,239.3467693,232.6058939,233.6595727,1070940,NESTLEIND_NS,-0.4161678607918887,-0.6632338203723075,-1.3071886271081743,0.8798091290018578,401.7877197
2016-03-08,-0.6498852190265244,92.42241146,90.84094139,91.43611777,8277325,WIPRO_NS,-0.6074893528194141,-0.660268439211811,-1.3194487612935253,0.8741675908612612,234.5765839
2016-03-08,-0.5794994880346004,235.4088497,232.0754236,235.4088497,1913688,HDFCBANK_NS,1.5321471176674089,-0.9189953528419321,-1.324311548094216,-0.020398440893529584,92.07380676
2016-03-08,-0.5416658035946654,315.3017533,306.7744507,313.8047333,6490012,HCLTECH_NS,0.32524119328671364,-0.8789443376704579,-1.3460174542218133,-0.040312225120023464,233.1444244
2016-03-08,-0.3451369779046433,721.3675976,700.9515335,721.3675976,1342346,HINDUNILVR_NS,1.2748475124307723,-0.8003744067632589,-1.3304155783106941,-0.03958222838854825,308.9725952
2016-03-09,-0.6041855907081015,184.9831455,178.3189944,180.6535683,17300650,ICICIBANK_NS,-0.7386878612593173,-1.227880415239717,-1.338018866333179,-0.7051654826641428,702.8655396
2016-03-09,-0.6304003966601326,131.9707742,128.7020475,129.1491487,4064310,KOTAKBANK_NS,-0.28606633648870783,-1.27158059426649,-1.3481519324839215,-0.7178448640372065,183.6672974
2016-03-09,-0.6125017573411065,167.8753063,166.1786394,167.0792141,168760,BAJAJFINSV_NS,0.2735786883705713,-1.282491366565802,-1.3469197584108012,-0.7243341493521619,131.1262665
2016-03-09,-0.6501651950300995,92.16735481,90.67941353,92.16735481,10597186,WIPRO_NS,-0.4520187194918651,-1.282581966849878,-1.508254809136687,-0.728694141602066,166.9996185
2016-03-09,-0.23063595164312317,937.1598533,907.7920294,925.9269465,2017784,TCS_NS,9.18825372574969,-1.169689665019148,-1.4908981525052412,-0.23860354145990093,91.51266479
2016-03-09,-0.6558491875079544,80.41328838,78.57861739,78.85187121,7688815,ONGC_NS,-0.9140664380283919,-1.2066394281675905,-1.5100235150401897,-0.22167550334122674,932.354248
2016-03-09,-0.6593372697742655,73.79407957,72.86949007,73.56293484,4332384,NTPC_NS,-0.08725591839335711,-1.3083146979649054,-1.5079583951918987,-0.21585650764237985,80.12052155
2016-03-09,0.9333881653300202,3286.897381,3141.817472,3154.371594,752948,MARUTI_NS,43.65158973328617,-0.8107555596579382,-1.3852923779152695,2.1465177930342976,73.12953186
2016-03-09,-0.5286863825671907,337.4043711,319.0726728,320.371761,4030260,TECHM_NS,-0.8974117268354425,-0.7778408867799159,-1.3718287872340555,2.1555699147819336,3265.349854
2016-03-09,-0.6783244181305529,35.31223869,33.33137155,33.5426638,7364105,ADANIENT_NS,-0.8952957071213357,-0.7991411114064455,-1.3796600110624353,2.171913634505002,334.9866028
2016-03-09,-0.581226553570366,233.9880269,228.4573562,232.5706542,942460,NESTLEIND_NS,5.548424675539758,-0.7768325548861119,-1.4100182579537315,2.115849226376103,35.07453537
2016-03-09,-0.5889998979135882,220.40316,209.6506394,215.9979445,4117976,ADANIPORTS_NS,-0.06783144766857452,-0.8927991910272376,-1.4055599766777138,2.163304617358057,229.6829529
2016-03-09,-0.35075827175434277,695.6761752,671.726667,674.235677,3121141,LT_NS,2.2302131732898967,-0.7940717169457363,-1.3779116542511542,2.12671549482539,214.1032257
2016-03-09,-0.30115884233480406,793.5814016,768.9571437,790.1817712,3139226,SUNPHARMA_NS,0.14373887073476665,-0.6781651147310035,-1.3389147868893359,2.1236288540904287,691.5990601
2016-03-09,0.2261180636883447,1879.204779,1833.315006,1838.742411,799690,EICHERMOT_NS,1.3360091027971563,-0.9070378442122085,-1.2505401924677357,-0.46512053774325485,791.008728
2016-03-09,-0.33944954046772535,717.8799324,703.120787,703.120787,1929618,HINDUNILVR_NS,-0.61345210516311,-0.8458007687735931,-1.2278758147682602,-0.4721989419796758,1847.803589
2016-03-09,-0.6648013354919504,62.67376036,60.06566082,60.93147896,6285900,BAJFINANCE_NS,-0.9129479775746194,-0.8414246968495676,-1.2363029303063577,-0.4717148389591116,714.2645874
2016-03-09,-0.5328144203090183,328.3472505,324.1654247,328.3472505,914711,TITAN_NS,4.2544638423628225,-0.8257585219981016,-1.2547174476046685,-0.5477963842501823,62.17817688
2016-03-09,-0.49287364907249825,408.0816248,397.6405004,399.1042077,8437253,AXISBANK_NS,0.2450202604774241,-0.7946520509398978,-1.274799378431763,-0.5522513739084554,326.7129822
2016-03-09,-0.5533075978339442,286.7066342,280.2613792,280.9016555,3430173,BHARTIARTL_NS,-0.297776282482061,-0.8601970485395607,-1.263661822409377,-0.5606038535198579,406.7642822
2016-03-09,-0.4714046704878088,451.7972345,436.2252394,437.0076735,6305782,INFY_NS,0.5746892356561475,-0.9152886285197182,-1.336489147820161,-0.5626006243835957,285.6395264
2016-03-09,-0.29277157589711644,819.4355469,801.9644467,807.634506,1401934,ASIANPAINT_NS,0.7959773343761449,-1.0832014072951603,-1.2972373753881938,-0.56688299839489,449.7934875
2016-03-09,-0.6242784349376335,143.7548088,140.1687859,142.0962773,20903665,ITC_NS,-0.8224896593089613,-1.1753720877199763,-1.301065221862166,-0.5621612754413976,807.8189087
2016-03-09,-0.3953848706146066,603.3062695,593.6379913,602.3525678,1751980,DRREDDY_NS,3.199247596988611,-1.0881888722263078,-1.4182211073120505,-0.5411507927009832,143.3962097
2016-03-09,-0.5782779095303642,236.7652142,231.4432215,232.8800431,6528172,HDFCBANK_NS,-0.6087513875905708,-1.1029008653470074,-1.4269550625373952,-0.6371869669116829,602.156189
2016-03-09,-0.5832040101960736,226.1963405,220.7142346,221.0175979,11854901,RELIANCE_NS,-0.04190764537262326,-1.1321317861188425,-1.4274205170945158,-0.6351155602123395,235.5927734
2016-03-09,0.736829921856195,2880.372127,2831.517377,2840.011644,482513,ULTRACEMCO_NS,11.721081836766217,-0.7146430574814903,-1.2813601635430574,-0.06666337201289457,225.719635
2016-03-09,-0.5415901739164884,310.0147961,303.7045835,308.4798864,12221478,HCLTECH_NS,-0.8923436662244408,-0.7373550987546171,-1.2773672397912765,-0.04483307398554814,2871.397949
2016-03-09,-0.6710363268384113,49.84167276,48.56185739,48.66851148,7284193,POWERGRID_NS,-0.8392824053010981,-0.859761638792872,-1.2909936175577228,-0.02501668606411596,309.124176
2016-03-09,-0.6132323747944225,166.0768387,161.293101,162.4664727,29453018,SBIN_NS,2.331916947116225,-0.856187131784698,-1.319231650951022,-0.049216394685723044,49.68169403
2016-03-10,-0.6592651878467077,73.96744691,73.04285733,73.1584297,4072078,NTPC_NS,-0.557351140901788,-0.9415788489251393,-1.3250330914879844,-0.03565682611701194,165.5352783
2016-03-10,-0.4947480988496858,409.8380499,400.66549,407.3985377,5631550,AXISBANK_NS,4.500005518464783,-0.9145485874745842,-1.310745065061988,-0.03589304476171055,73.27400208
2016-03-10,-0.5411742182703985,311.8717787,305.6184257,311.4548747,5015794,HCLTECH_NS,-0.23088796124331767,-0.9009477394036306,-1.3032322563621483,-0.03281106288150187,403.0074158
2016-03-10,0.2199298593390974,1854.87194,1826.154351,1849.310106,942390,EICHERMOT_NS,4.9214530240432515,-1.0682166906892743,-1.2115866201980816,-0.4128091403849971,309.9578552
2016-03-10,-0.5525835353505582,289.1395547,282.5662743,283.462632,1837525,BHARTIARTL_NS,-0.843581458369782,-1.071774144385887,-1.2454968130812518,-0.4140930978164057,1835.400879
2016-03-10,-0.6648926065254362,62.52857389,61.76584317,62.24013275,4042300,BAJFINANCE_NS,-0.7840569524863041,-1.0697860354103546,-1.246449341066319,-0.4155188703532368,287.0907288
2016-03-10,-0.3583546164423266,696.5315751,673.5799784,692.2548768,2932767,LT_NS,9.910095828799756,-0.9873075479093386,-1.2147473487375018,-0.11967051013574798,61.99524689
2016-03-10,-0.5819304410280178,231.0871002,225.1221822,230.2648873,1274220,NESTLEIND_NS,-0.662506013268165,-0.9622820102158214,-1.3743532871617918,-0.11731704479927899,676.3740845
2016-03-10,0.7397747138322786,2898.656041,2863.142706,2890.689489,474446,ULTRACEMCO_NS,11.604689584120393,-0.5627902105631857,-1.2407484315254416,0.11742742334164859,228.2721863
2016-03-10,-0.5887871922876717,216.7558415,212.3979823,216.7558415,1543894,ADANIPORTS_NS,-0.9254406779457849,-0.5781977773424922,-1.231317627406361,0.13285622480540865,2877.300049
2016-03-10,-0.29925636067860517,797.5322958,777.7777516,794.2705102,2042250,SUNPHARMA_NS,2.704952584129195,-0.7462065295980521,-1.2016181852855174,0.12471938805872555,214.529541
2016-03-10,-0.5786851099822556,235.8111534,232.2133466,235.5927677,2671392,HDFCBANK_NS,-0.7046172506778394,-0.7546530037468216,-1.2005317461693341,0.12175236112989533,794.8217773
2016-03-10,-0.6503603369708805,91.81025718,90.58588848,91.66571154,6464851,WIPRO_NS,-0.6118798241111906,-0.7499503587590193,-1.2320883234938012,0.11811669825026404,234.7766418
2016-03-10,-0.34034095665511316,715.4127854,705.2047552,712.0101086,1140147,HINDUNILVR_NS,6.818984142536359,-0.7441211352786605,-1.236215309131872,0.015809266139637408,91.12155151
2016-03-10,-0.6251283210312791,144.2478755,140.2360007,143.3289495,13915900,ITC_NS,-0.8011267267171347,-0.7580999768572867,-1.3258756468941062,0.01871421057903684,712.4779663
2016-03-10,0.9565297822146533,3318.579148,3262.610549,3286.897156,1016572,MARUTI_NS,22.372612113480102,-0.687957998546018,-1.189372343161608,0.6923366909979577,141.6928253
2016-03-10,-0.39871586561454747,605.0641989,590.9451215,605.0641989,1273630,DRREDDY_NS,-0.820190721563777,-0.626450883752367,-1.1613460119711518,0.6904348948602612,3311.731445
2016-03-10,-0.6120226424656917,174.1444985,166.6811628,167.33794,257950,BAJAJFINSV_NS,-0.7179420418912562,-0.7276621076343636,-1.1696888796527014,0.7259016953558469,595.4800415
2016-03-10,-0.604545619704797,185.7896462,182.181672,185.068057,13551255,ICICIBANK_NS,0.08922264167833327,-0.7360305731360653,-1.1814510988940368,0.7146025644715768,167.9598846
2016-03-10,-0.6786406806211415,35.65559412,34.28219605,35.41789075,5795786,ADANIENT_NS,-0.8117437880855202,-0.7451820973230455,-1.1946522199057674,0.7177719378766099,182.9457092
2016-03-10,-0.614538353388695,166.7537844,161.9249142,166.7537844,20472928,SBIN_NS,3.7303896345651983,-0.8339124232075827,-1.209728247932921,0.6983137509662933,34.4406662
2016-03-10,-0.6309258455703585,133.1332141,129.3776664,133.1332141,17833535,KOTAKBANK_NS,-0.20160253187457067,-0.8357885031696983,-1.2453454635580197,0.6900214855278727,162.9177704
2016-03-10,-0.6710540599185627,50.09053254,49.09511834,49.80612642,3713460,POWERGRID_NS,-0.618321244065283,-1.3624749211928657,-1.2502722607933596,-0.5847021098703671,130.0731354
2016-03-10,-0.6557615365613646,81.56485546,79.76921917,81.56485546,13467873,ONGC_NS,0.6173699659807472,-1.4456549455914245,-1.277697293349451,-0.5928381803761752,49.6461525
2016-03-10,-0.5864419716530652,226.6297117,218.6340717,225.7954734,20706353,RELIANCE_NS,1.7302657034289064,-1.437377036010267,-1.278557200164414,-0.5912767086257293,80.29619598
2016-03-10,-0.4782600817950169,443.8395257,434.8512703,443.8395257,24381016,INFY_NS,0.9890235243861525,-1.3965110136966914,-1.2675036341987465,-0.5942856751620174,219.22995
2016-03-10,-0.23240236989980032,933.3822493,915.6230705,931.8792309,1661666,TCS_NS,1.1300456127166325,-1.2521082177396547,-1.3695912274136415,-0.6243294908379806,436.0535278
2016-03-10,-0.5279662180501747,341.5181352,335.022651,339.1003672,3266594,TECHM_NS,-0.6377853611755979,-1.2240934594938977,-1.3681562392520958,-0.7164095869505576,928.8139038
2016-03-10,-0.5331981568244913,332.1445626,324.7421974,326.5687756,3429651,TITAN_NS,-0.03116878615917773,-1.1924687622004047,-1.3536379786147281,-0.7196020072679912,336.4299927
